document_id,borough,zip,block,lot,address,recorded_date,doc_amount,doc_type
2014012401402001,Brooklyn,11212,3573,19,717 THOMAS SAMUEL BOYLAND,2014-11-14,70625.8,MTGE
2014110400295001,Bronx,10461,4221,21,1542 RHINELANDER AVE,2014-11-14,39695.31,MTGE
2014110400637001,Bronx,10456,2782,72,1314 TELLER AVENUE,2014-11-14,89798.9,MTGE
2014110700104002,Bronx,10452,2519,23,1291 SHAKESPEARE AVE,2014-11-14,727500,MTGE
2014091200482001,Queens,11419,9433,41,115-07 1/2 103RD   AVENUE,2014-11-13,25708.92,MTGE
2014091200506001,Brooklyn,11203,4941,34,1195 ALBANY AVENUE,2014-11-13,88701.85,MTGE
2014091200752001,Queens,11365,5572,14,49-59 168TH   STREET,2014-11-13,13588.7,MTGE
2014091200939001,Brooklyn,11207,4420,58,1023 HENDRIX STREET,2014-11-13,50207.59,MTGE
2014102701377002,Brooklyn,11207,3897,13,162 SUNNYSIDE AVE,2014-11-13,120152.24,MTGE
2014103000266001,Queens,11420,11815,9,114-27 150TH AVENUE,2014-11-13,95215.8,MTGE
2014103000665001,Queens,11691,15717,97,1061 GIPSON STREET,2014-11-13,131205.94,MTGE
2014103001190002,Queens,11368,1745,43,35-17 103RD   STREET,2014-11-13,938250,MTGE
2014091200884001,Bronx,10466,4979,81,4037 GRACE AVENUE,2014-11-12,84925.43,MTGE
2014102900288001,Queens,11414,14234,518,42 BROADWAY,2014-11-12,47333.54,MTGE
2014110300959001,Queens,11422,13687,88,262-10 FRANCIS LEWIS BLVD,2014-11-12,168013.82,MTGE
2014110400132002,Queens,11420,11781,310,130-46 VAN WYCK EXPWY SR W,2014-11-12,600000,MTGE
2014110400738002,Brooklyn,11204,6192,83,1623 73rd   STREET,2014-11-12,862500,MTGE
2014110400969001,Queens,11412,12643,27,119-26 189TH   STREET,2014-11-12,57652.75,MTGE
2014100700952003,Queens,11426,8568,29,81-52 246 STREET,2014-11-10,877500,MTGE
2014102700789001,Queens,11413,13463,25,146-35 229TH   STREET,2014-11-10,0,MTGE
2013112600598001,Queens,11357,4560,24,15723 14TH AVE,2014-11-08,232811.13,MTGE
2014032500182001,Queens,11422,13593,5,251-07 MEMPHIS AVE,2014-11-08,36133.73,MTGE
2014051300629001,Queens,11369,1406,34,94-25 32ND AVENUE,2014-11-08,148243.97,MTGE
2014060401928001,Queens,11429,11157,31,22139 103RD AVENUE,2014-11-08,43189.06,MTGE
2014060502503001,Queens,11691,15772,18,527 HANSON COURT,2014-11-08,56187.17,MTGE
2014110300737001,Bronx,10461,5333,143,2876 WATERBURY AVENUE,2014-11-08,71967.71,MTGE
2013112600517001,Brooklyn,,0,0,513 VERMONT STREET,2014-11-07,118940.69,MTGE
2013121201367001,Brooklyn,11208,4238,5,579 LINCOLN AVENUE,2014-11-07,6563.75,MTGE
2013122000303001,Brooklyn,11236,8263,53,1232 EAST 99 STREET,2014-11-07,107477.59,MTGE
2014021300985001,Brooklyn,11213,1699,72,473 HERKIMER STREET,2014-11-07,97754.46,MTGE
2014021300986001,Brooklyn,11232,913,155,541 40TH STREET,2014-11-07,61601.85,MTGE
2014021300988001,Brooklyn,11208,4532,12,752 SHERIDAN AVENUE,2014-11-07,44819.92,MTGE
2014060401953001,Brooklyn,11236,8284,30,1331 EAST 100TH STREET,2014-11-07,105743.02,MTGE
2014061000409001,Queens,11428,10632,44,92-49 215TH PLACE,2014-11-07,101622.7,MTGE
2014062500575001,Queens,11415,9251,30,8524 131ST STREET,2014-11-07,43565.12,MTGE
2014062500600001,Queens,,13551,70,240-16 WELLER AVENUE,2014-11-07,78067.06,MTGE
2014101601246001,Brooklyn,11208,4054,62,1075 BLAKE AVENUE,2014-11-07,0,MTGE
2014102300251001,Brooklyn,11207,3404,41,528 WILSON AVE,2014-11-07,58784.72,MTGE
2013110600661001,Queens,11422,13575,47,142-44 249TH STREET,2014-11-06,73582.33,MTGE
2014092200587002,Brooklyn,11234,8492,1,5219 FILLMORE AVENUE,2014-11-06,832500,MTGE
2014102300384001,Queens,11413,12710,27,196-02 122ND AVENUE,2014-11-06,123192.44,MTGE
2014102801013002,Queens,11412,10407,17,186-26 MANGIN AVENUE,2014-11-06,525000,CORRM
2013112600618001,Queens,11412,10999,63,113-08 205TH STREET,2014-11-05,82419.47,MTGE
2013112600652001,Queens,11413,12731,52,19354 WILLIAMSON AVE,2014-11-05,20738.25,MTGE
2013112600684001,Queens,11411,11319,38,11612 219TH STREET,2014-11-05,128379.48,MTGE
2014021300987001,Queens,11434,13270,73,165-14 144TH AVENUE,2014-11-05,103794.02,MTGE
2014102300799002,Queens,11423,9928,36,8916 187TH PLACE,2014-11-05,938250,MTGE
2014071400437001,Bronx,10466,5020,16,4142 BAYCHESTER AVE,2014-11-03,45516.28,MTGE
2014101500787001,Queens,11411,11234,101,114-15 SPRINGFIELD BLVD,2014-10-31,97052.39,MTGE
2014102100371001,Queens,11411,11309,16,115-85 227TH STREET,2014-10-31,31766.62,MTGE
2014102400669002,Brooklyn,11236,8189,8,10107 FLATLANDS AVENUE,2014-10-31,690000,MTGE
2014101600309001,Brooklyn,11236,8180,17,1145 EAST 92ND STREET,2014-10-30,47102.68,MTGE
2014102300261002,Queens,11385,3548,75,16-59 HANCOCK STREET,2014-10-30,938250,MTGE
2014102300110002,Queens,11421,8983,32,91-54 90TH   STREET,2014-10-30,592500,MTGE
2014101600478001,Queens,11412,11033,46,191-45 115TH DRIVE,2014-10-29,30786.05,MTGE
2014031901049001,Bronx,10466,4831,76,626 E 229 STREET,2014-10-28,107150.72,MTGE
2014072200958001,Queens,11434,13351,85,179-09 146TH   DRIVE,2014-10-28,540000,MTGE
2014080800201002,Queens,11357,4507,42,150-94 POWELLS COVE BLVD,2014-10-28,938250,MTGE
2014101600835003,Bronx,10473,3522,19,522 BEACH AVENUE,2014-10-28,525000,MTGE
2014101701669002,Bronx,10473,3608,56,2071 HOMER AVENUE,2014-10-28,96258.06,MTGE
2014102300344002,Bronx,10473,3692,22,2238 STORY AVENUE,2014-10-28,41112.43,MTGE
2014101301051002,Bronx,10466,5055,29,4370 GRACE AVENUE,2014-10-27,27195.47,MTGE
2014101401203002,Brooklyn,11203,4707,18,115 EAST 59TH   STREET,2014-10-27,90133.81,MTGE
2014101500451001,Queens,11436,12027,48,119-03 146TH STREET,2014-10-27,82020.89,MTGE
2014100300972003,Queens,11365,6730,10,57-43 163RD   STREET,2014-10-25,780000,MTGE
2014102000452002,Brooklyn,11213,1221,43,132 BROOKLYN AVENUE,2014-10-25,938250,MTGE
2014100602718001,Brooklyn,11208,4247,21,932 BELMONT,2014-10-24,36592.73,MTGE
2014101300920002,Brooklyn,11234,7822,15,1361 EAST 40TH   STREET,2014-10-24,7263.17,MTGE
2014101301040002,Bronx,10465,5545,22,843 CALHOUN AVENUE,2014-10-24,137595.48,MTGE
2014101400456001,Queens,11422,13667,50,255-35 148TH DRIVE,2014-10-24,144116.23,MTGE
2014101701310001,Manhattan,10026,1901,45,128 WEST 117 STREET,2014-10-24,168820,MTGE
2014101700111003,Brooklyn,11225,5038,14,136 RUTLAND ROAD,2014-10-23,938250,MTGE
2014100801387001,Brooklyn,11221,3275,82,67 HARMAN STREET,2014-10-22,65112.05,MTGE
2014101400258001,Bronx,10456,2935,66,663 JEFFERSON PLACE,2014-10-22,127862.34,MTGE
2014101401227002,Queens,11413,13500,64,230-19 145TH   AVENUE,2014-10-22,80447.7,MTGE
2014051100005002,Queens,11102,886,48,18-47 26TH   ROAD,2014-10-21,938250,MTGE
2014060900806004,Brooklyn,11238,1174,61,465 ST JOHNS PLACE,2014-10-21,123606.23,MTGE
2014100201068002,Bronx,10473,3521,55,547 BEACH AVENUE,2014-10-21,573000,MTGE
2014101000143001,Queens,11417,11374,166,9153 GOLD ROAD,2014-10-21,22508.87,MTGE
2014101300922002,Queens,11413,13184,22,139-29 229TH   STREET,2014-10-21,134302.83,MTGE
2014101301030002,Bronx,10465,5546,81,2806 PHILIP AVENUE,2014-10-21,95906.59,MTGE
2014061101032003,Queens,11434,12248,45,161-15 119TH   DRIVE,2014-10-20,472500,MTGE
2014073000999002,Brooklyn,11221,1637,15,884 GATES,2014-10-20,938250,MTGE
2014091601546001,Queens,11412,12664,72,188-19 120TH   ROAD,2014-10-20,115364.48,MTGE
2014100602514001,Bronx,10466,5059,7,2055 PITMAN AVENUE,2014-10-20,14630.91,MTGE
2014100800394001,Queens,,10135,1006,"156-10 107TH   AVENUE, Unit 3",2014-10-20,29336.34,MTGE
2014101000164001,Bronx,10453,2869,153,1997 GRAND AVENUE,2014-10-20,131718.38,MTGE
2014101300824002,Queens,11435,11957,22,111-48 142nd   STREET,2014-10-20,750000,MTGE
2014101000942001,Brooklyn,,4423,1020,971 JEROME STREET,2014-10-18,46248.65,MTGE
2014101300512003,Queens,11413,13142,43,139-04 222ND   STREET,2014-10-18,622500,MTGE
2014101300512003,Queens,11413,13142,43,139-04 222ND   STREET,2014-10-18,622500,MTGE
2014100200577001,Brooklyn,11236,8145,19,951 E. 95TH STREET,2014-10-17,131189.25,MTGE
2014100600112001,Bronx,10466,4878,9,1063 E 231 ST,2014-10-17,87662.14,MTGE
2014100602456001,Queens,11413,13023,52,137-29 WESTGATE STREET,2014-10-17,16219.34,MTGE
2014100700345001,Queens,11429,11143,69,214-25 111TH ROAD,2014-10-17,35971.9,MTGE
2014100800945002,Bronx,10454,2562,29,710 EAST 134 STREET,2014-10-17,126442.41,MTGE
2014100900800002,Brooklyn,11234,7792,63,4475 KINGS HIGHWAY,2014-10-17,585000,MTGE
2014100200868001,Queens,,1369,68,149 -04 262ND ST,2014-10-15,8701.59,MTGE
2014100300491001,Queens,11368,1966,7,57-08 VAN DOREN ST,2014-10-15,20828.39,MTGE
2014100700532001,Brooklyn,11234,7847,28,1567 EAST 49TH   STREET,2014-10-15,78547.76,MTGE
2014082600252001,Bronx,10469,4701,42,1020 E. 219TH STREET,2014-10-14,110917.8,MTGE
2014100700926002,Queens,11422,13216,27,245-08 134TH   AVENUE,2014-10-14,547500,MTGE
2014100701171002,Queens,11412,11040,70,115-60 200TH   STREET,2014-10-14,562500,MTGE
2014092601340001,Brooklyn,11229,8955,134,119 ASTER COURT,2014-10-11,25779.37,MTGE
2014100600441001,Queens,11423,10366,33,102-46 188TH   STREET,2014-10-11,60713.8,MTGE
2014100602283001,Queens,11433,12174,178,112-28 159TH   STREET,2014-10-11,120931.6,MTGE
2014100603792001,Brooklyn,11234,7883,78,1378 EAST 59TH   STREET,2014-10-11,75573.76,MTGE
2014092601330001,Brooklyn,11236,8079,53,1328 EAST 89TH,2014-10-11,21904.51,MTGE
2014092600200001,Brooklyn,11235,7204,15,736 AVENUE X,2014-10-10,87533.95,MTGE
2014093000455001,Queens,11413,12903,54,130-34 226TH STREET,2014-10-10,91056.78,MTGE
2014093000482001,Queens,11691,15622,73,1311 DAVIES ROAD,2014-10-10,69399.95,MTGE
2014093000500001,Queens,11691,15972,39,445 BEACH 47TH STREET,2014-10-10,85193.29,MTGE
2014100600181001,Brooklyn,11236,8000,16,749 EAST 79TH   STREET,2014-10-10,82910.94,MTGE
2014100600200001,Bronx,10466,4877,24,1033 EAST 230 STREET,2014-10-10,82512.42,MTGE
2014100600219001,Bronx,10465,5594,192,193 BRINSMADE AVENUE,2014-10-10,80969.67,MTGE
2014092601351001,Queens,11413,13128,8,137 27 220TH PLACE,2014-10-09,133361.9,MTGE
2014093000521001,Brooklyn,11236,8255,50,1448 EAST 91ST STREET,2014-10-09,7208.19,MTGE
2014093000562001,Queens,11412,10951,110,190-19 112TH AVENUE,2014-10-09,22471.7,MTGE
2014100200981002,Queens,11691,15803,10,225 BEACH 27 STREET,2014-10-09,577500,MTGE
2014092601054001,Bronx,10455,2376,175,440 E. 155 STREET,2014-10-08,79337.4,MTGE
2014092901325001,Queens,11413,13515,32,142-10 231ST   STREET,2014-10-08,103696.35,MTGE
2014092901330002,Bronx,,3432,1380,"102 BEACON LANE, Unit 80",2014-10-08,122447.55,MTGE
2014093000149002,Queens,11354,4817,19,149-06 32ND   AVENUE,2014-10-08,938250,MTGE
2014100201160001,Bronx,10461,3980,135,1401B OVERING STREET,2014-10-08,162660.56,MTGE
2014082101492002,Brooklyn,11233,1565,32,16 MARCONI PLACE,2014-10-07,139540.25,MTGE
2014092301606001,Brooklyn,11236,8252,37,105-69 FLATLANDS 4TH STREET,2014-10-07,80040.57,MTGE
2014092401831001,Queens,11429,11197,121,218-59 110TH AVENUE,2014-10-07,72076.01,MTGE
2014092600175002,Brooklyn,11215,1014,34,176 10TH   STREET,2014-10-07,825000,MTGE
2014092901310003,Brooklyn,11212,4647,67,315 EAST 92ND STREET,2014-10-07,697500,MTGE
2014093002071002,Brooklyn,11236,8217,13,1353 REMSEN AVENUE,2014-10-07,855000,MTGE
2013121701662001,Queens,11427,10663,67,89-32 219TH   STREET,2014-10-06,84872.41,MTGE
2014021201350002,Brooklyn,11233,1521,18,408 MARION STREET,2014-10-06,44724.89,MTGE
2014051600685001,Brooklyn,11233,1491,65,807 HALSEY STREET,2014-10-06,124621.54,MTGE
2014092201336001,Queens,11422,13199,71,134-49 234TH ST,2014-10-06,106945.64,MTGE
2014092301037001,Queens,11413,12858,10,231-10 125TH   AVENUE,2014-10-06,27042.18,M&CON
2014092301596001,Queens,11436,12082,16,130-38 146TH STREET,2014-10-06,148619.62,MTGE
2014092301599001,Queens,11369,1373,25,2536 100 STREET,2014-10-06,124187.96,MTGE
2014091100705001,Bronx,10459,2986,7,1210 HOE AVENUE,2014-10-04,164739.03,MTGE
2014092500821002,Queens,11422,13557,84,241-33 143RD   AVENUE,2014-10-03,600000,MTGE
2014092501611001,Brooklyn,11229,8925,222,11 ASTER COURT,2014-10-03,87720.27,MTGE
2014080600511001,Bronx,,3261,1014,3103 HEATH AVENUE 4B,2014-10-02,5534.82,MTGE
2014091900192001,Queens,11412,10998,1,113-43 203RD STREET,2014-10-02,46758.58,MTGE
2014092200916002,Bronx,10464,5626,371,89 WINTERS STREET,2014-10-02,645000,MTGE
2014092401023001,Queens,11422,13592,27,253-10 FRANCIS LEWIS BLVD,2014-10-02,109312.64,MTGE
2014091600525002,Queens,11378,2841,42,6076 71ST STREET,2014-10-01,795000,MTGE
2014091700520001,Queens,11422,13565,55,243-11 147TH AVE,2014-10-01,114187.64,MTGE
2014091700552001,Queens,11433,10219,20,172-12 93RD AVENUE,2014-10-01,166420.32,MTGE
2014091700583001,Queens,11354,4831,79,151-17 26TH AVE,2014-10-01,55938.65,MTGE
2014091800482001,Queens,11422,13181,38,138-02 233RD STREET,2014-10-01,110353.19,MTGE
2014091801175002,Queens,11366,7013,8,176-18 76TH   AVENUE,2014-10-01,825000,MTGE
2014092300635001,Brooklyn,11212,3848,138,600 JUNIUS,2014-10-01,92356.22,MTGE
2014092300832001,Queens,11419,9609,106,107-60 130 STREET,2014-10-01,84394.13,MTGE
2014092300932002,Queens,11368,1944,110,105-15 MARTENSE AVENUE,2014-10-01,727500,MTGE
2014092300949001,Brooklyn,11236,8066,46,1214 EAST 88TH   STREET,2014-10-01,126159.02,MTGE
2014092301042002,Queens,11411,11275,20,1141-07 229TH   STREET,2014-10-01,577500,MTGE
2014091801722001,Brooklyn,11212,3694,220,74 POWELL STREET,2014-09-30,118791.38,MTGE
2014091201070002,Queens,11004,8679,84,77-26 263RD   STREET,2014-09-29,915000,MTGE
2014082000145002,Brooklyn,11207,4421,23,1088 BARBEY STREET,2014-09-25,540000,MTGE
2014091001037002,Brooklyn,11214,6463,134,8833 18TH   AVENUE,2014-09-25,938250,MTGE
2014091100314001,Bronx,10465,5518,20,3083 WISSMAN AVENUE,2014-09-25,181377.65,MTGE
2014091100683001,Bronx,10469,4564,85,2961 DEWITT PLACE,2014-09-25,112085.81,MTGE
2014091601543001,Queens,11429,11005,59,113-17 209TH   STREET,2014-09-25,92497.6,MTGE
2014091800662002,Bronx,10457,2892,119,302 EAST 176TH STREET,2014-09-25,750000,MTGE
2014050701431001,Brooklyn,11236,8164,67,1052 E 96TH STREET,2014-09-24,47022.45,MTGE
2014061000711003,Brooklyn,11207,4299,31,752 NEW JERSEY AVE,2014-09-24,115147.71,MTGE
2014061600831001,Brooklyn,,1226,1109,"717 PROSPECT PLACE, Unit 1A",2014-09-24,59248.46,MTGE
2014091001116001,Brooklyn,11236,8236,2,9021 AVENUE L,2014-09-23,91780.45,MTGE
2014050800885003,Brooklyn,11228,6301,66,1129 83RD   STREET,2014-09-22,938250,MTGE
2014091000313001,Queens,11691,15737,48,25-12 BEACH CHANNEL DRIVE,2014-09-22,105379.44,MTGE
2014091000328001,Bronx,10456,2782,191,1363 CLAY AVENUE,2014-09-22,103107.33,MTGE
2014091100370001,Queens,11412,10964,117,205-27 112TH AVENUE,2014-09-22,107747.72,MTGE
2014022601385001,Brooklyn,11236,8294,58,1644 E 92ND STREET,2014-09-19,117342.16,MTGE
2014071800859003,Brooklyn,11213,1388,60,917 EASTERN PARKWAY,2014-09-19,938250,MTGE
2014082000207001,Queens,11434,12594,3,170-15 144TH   AVENUE,2014-09-19,64731.79,MTGE
2014082200343002,Queens,11422,13750,186,14743 EDGEWOOD ST,2014-09-19,120247.4,MTGE
2014090500523002,Brooklyn,11208,4065,12,637 CLEVELAND STREET,2014-09-19,675000,MTGE
2014090800234002,Brooklyn,11203,4732,29,612 EAST 48TH   STREET,2014-09-19,592500,MTGE
2014091200186002,Queens,11429,11097,13,104-53 212th   STREET,2014-09-19,0,CORRM
2014091200505001,Queens,11411,11327,60,116-48 227TH   STREET,2014-09-19,83252.81,MTGE
2014091201042001,Bronx,10462,4060,21,987 SACKETT AVENUE,2014-09-19,13249.05,MTGE
2014030301267001,Brooklyn,11236,8024,16,959 E 87TH STREET,2014-09-18,99813.2,MTGE
2014030401178001,Queens,11421,8991,189,93-10 95TH STREET,2014-09-18,70106.02,MTGE
2014030401322001,Brooklyn,11234,7881,15,1461 EAST 56TH   STREET,2014-09-18,64180.43,MTGE
2014030401324001,Brooklyn,11236,8019,21,947 82ND STREET,2014-09-18,148248.42,MTGE
2014030600677001,Brooklyn,11234,7851,38,1447 E 53RD STREET,2014-09-18,11382.94,MTGE
2014031101820001,Brooklyn,11236,8165,18,1045 EAST 96TH STREET,2014-09-18,100875.06,MTGE
2014090500263001,Brooklyn,11234,8377,11,1651 EAST 56TH   STREET,2014-09-18,19738.05,MTGE
2014090500907003,Queens,11422,13221,3,240-15 136TH   AVENUE,2014-09-18,630000,MTGE
2014090600038001,Queens,11434,13272,44,144-43 166TH ST,2014-09-18,68341.58,MTGE
2014030301282001,Queens,11420,11791,91,133-26 132ND STREET,2014-09-17,75171.37,MTGE
2014030600655001,Queens,11411,11328,13,116-45 227TH STREET,2014-09-17,72387.86,MTGE
2014030600721001,Queens,11422,13553,23,241-19 CANEY ROAD,2014-09-17,16099.35,MTGE
2014090400629001,Queens,11434,12306,14,137-18 159TH STREET,2014-09-17,125981.2,MTGE
2014090400844001,Queens,11429,10985,22,112-06 209TH STREET,2014-09-17,40739.88,MTGE
2014090400887001,Queens,11368,1714,50,33-23 99TH STREET,2014-09-17,157832.57,MTGE
2014090400950001,Brooklyn,11234,7748,28,1673 TROY AVE,2014-09-17,47336.6,MTGE
2014090401029001,Queens,11691,15799,4,2711 DEERFIELD ROAD,2014-09-17,102493.05,MTGE
2014090401080001,Queens,11422,13638,9,147-61 HUXLEY STREET,2014-09-17,19530.68,MTGE
2014090401085001,Queens,11691,15772,23,5-17 HANSON COURT,2014-09-17,64868.37,MTGE
2014090500224001,Queens,11412,10964,118,205-25 112 AVENUE,2014-09-17,73133.52,MTGE
2014090500243001,Queens,11364,7359,16,48-34 201ST STREET,2014-09-17,144797.62,MTGE
2014091000203002,Queens,11375,2169,26,108-52 63RD   DRIVE,2014-09-16,938250,MTGE
2014021001574001,Bronx,10466,4893,119,3534 GRACE AVE,2014-09-15,11154.9,MTGE
2014080501151003,Queens,11374,3094,28,63-36 WETHEROLE STREET,2014-09-15,938250,MTGE
2014090200699003,Bronx,10467,3355,15,3262 DECATUR AVE,2014-09-15,113406.94,MTGE
2014090200776001,Bronx,10462,4052,24,1846 HOLLAND AVENUE,2014-09-15,131898.09,MTGE
2014090201223001,Brooklyn,11212,3510,28,2011 UNION STREET,2014-09-15,24630.41,MTGE
2014090300466001,Bronx,10469,4734,57,3328 BOUCK AVENUE,2014-09-15,16839.65,MTGE
2014090400722001,Bronx,10473,3608,70,2043 HOMER AVENUE,2014-09-15,18664.78,MTGE
2014090800529001,Bronx,10466,5029,35,4228 MURDOCK AVENUE,2014-09-15,10886.8,MTGE
2014090900144002,Queens,11412,10930,1,110-22 195TH   STREET,2014-09-15,570000,MTGE
2014090900184002,Queens,11365,6926,37,172-14 67TH   AVENUE,2014-09-15,938250,MTGE
2014091200868003,Brooklyn,11221,3273,31,882 BUSHWICK AVENUE,2014-09-15,938250,MTGE
2014090201216001,Queens,,11417,1010,87-10 149TH AVENUE,2014-09-13,61560.93,MTGE
2014090800506003,Queens,11364,7779,9,78-55 222nd   STREET,2014-09-13,938250,MTGE
2014061001294002,Brooklyn,11226,5194,119,330 EAST 29TH   STREET,2014-09-12,200158.52,MTGE
2014082200774002,Queens,11435,10064,238,107-17 139TH ST,2014-09-12,48832.94,MTGE
2014082900525001,Brooklyn,11236,8014,51,998 E. 78TH STREET,2014-09-12,145976.83,MTGE
2014090200768001,Brooklyn,11221,3275,34,92 HIMROD STREET,2014-09-12,48563.87,MTGE
2014090700031002,Brooklyn,11234,7880,49,5522 AVENUE M,2014-09-12,562500,MTGE
2014061001516003,Brooklyn,11236,8278,32,1511 E 94TH ST,2014-09-11,128598.81,MTGE
2014061600557004,Bronx,10452,2528,26,1213 OGDEN,2014-09-11,88058.07,MTGE
2014082500729002,Brooklyn,,4949,32,1274 NEW YORK AVE,2014-09-11,658500,MTGE
2014082700712001,Queens,11413,13158,10,134-47 FRANCIS LEWIS BLVD,2014-09-11,68395.23,MTGE
2014082701039002,Queens,11434,12239,14,118-14 LONG STREET,2014-09-11,136024.57,MTGE
2014082800633001,Brooklyn,11212,3847,26,560 POWELL STREET,2014-09-11,27036.27,MTGE
2014090200787002,Brooklyn,11207,4297,52,699 GEORGIA AVENUE,2014-09-11,735000,MTGE
2014071400154001,Queens,11362,8230,46,251-52 GASKELL ROAD,2014-09-10,166226.91,MTGE
2014082700685001,Brooklyn,11207,4300,14,696 VERMONT STREET,2014-09-10,28076.07,MTGE
2014061001339004,Bronx,10466,4844,50,716 E 231ST,2014-09-09,120037.29,MTGE
2014080100603003,Brooklyn,11218,5116,48,177 WESTMINSTER ROAD,2014-09-09,938250,MTGE
2014081200801002,Bronx,10473,3614,18,2231 HOMER AVENUE,2014-09-09,487500,MTGE
2014081401058002,Bronx,10469,4456,14,2522 LACONIA AVENUE,2014-09-09,720000,MTGE
2014082600824001,Brooklyn,11236,7967,15,573 EAST 88TH STREET,2014-09-09,97990.11,MTGE
2014082600841001,Queens,11421,8951,56,9037 76TH STREET,2014-09-08,99477.81,MTGE
2014082600858001,Queens,11417,11374,166,9153 GOLD ROAD,2014-09-08,72374.84,MTGE
2014082600869001,Queens,11436,12041,113,144 -06 120TH AVENUE,2014-09-08,6451.61,MTGE
2014090500870003,Queens,11412,10881,1,19019 105TH AVENUE,2014-09-08,538500,MTGE
2014061001440002,Queens,11412,12623,44,118-47 198TH ST,2014-09-05,28286.2,MTGE
2014082200698003,Queens,11416,9007,33,78-01 97TH AVE,2014-09-05,78967.69,MTGE
2014082900770003,Queens,11369,1068,23,22-34 92ND   STREET,2014-09-05,798000,MTGE
2014082200601001,Brooklyn,11213,1706,56,32 SCHENECTADY AVE,2014-09-04,134404.62,MTGE
2014082600228001,Bronx,10466,4866,71,952 E. 231ST STREET,2014-09-04,91527.99,MTGE
2014082601521001,Brooklyn,11212,3609,14,2291 STRAUSS STREET,2014-09-04,16291.8,MTGE
2014061000502003,Brooklyn,11207,3873,23,1726 LINDEN BLVD,2014-09-03,136930.92,MTGE
2014081500339001,Brooklyn,11221,3361,165,417 WILSON AVE,2014-09-03,83623.38,MTGE
2014082200566001,Bronx,10471,5873,1011,6036 HUXLEY AVENUE,2014-09-03,31794.18,MTGE
2014082200611001,Queens,11434,12202,84,150 39 116TH ST,2014-09-03,5837.7,MTGE
2014082201340001,Bronx,10467,4568,1,3001 CRUGER AVE,2014-09-03,93720.93,MTGE
2014082300045001,Queens,11412,10961,523,111-36 204TH STREET,2014-09-03,98289.87,MTGE
2014082300050001,Queens,11436,12061,37,127-07 143RD ST,2014-09-03,10996.55,MTGE
2014082501401002,Queens,11412,12628,8,117-08 203RD   STREET,2014-09-03,81232.17,MTGE
2014082500161002,Queens,11435,10006,34,9515 CRESSKILL,2014-09-03,600000,MTGE
2013102301398001,Queens,11429,10913,55,109-11 FRANCIS LEWIS BLVD,2014-09-02,72623.7,MTGE
2014070900559001,Queens,11413,13027,24,13741 BELKNAP STREET,2014-09-02,161138.05,MTGE
2014081901346001,Queens,11434,12329,33,11410 166TH STREET,2014-09-02,140306.43,MTGE
2014082100069002,Queens,11435,11923,54,109-69 VAN WYCK EXPWY SR E,2014-09-02,720000,MTGE
2014082101428002,Queens,11422,13650,25,253-11 147TH   DRIVE,2014-09-02,136913,MTGE
2014082200374005,Queens,11370,1052,119,2522 76TH ST,2014-09-02,117493.22,MTGE
2014082200386002,Brooklyn,11220,801,23,642 51ST   STREET,2014-09-02,938250,MTGE
2014020601289001,Brooklyn,11234,8413,11,2071 EAST 72ND   STREET,2014-08-29,17090.12,MTGE
2014081500575001,Brooklyn,11225,1298,23,384 CROWN STREET,2014-08-29,9229.79,MTGE
2014081901431001,Queens,11412,10973,29,112-45 197TH   STREET,2014-08-29,44676.15,MTGE
2014082200666002,Brooklyn,11208,4528,39,863 PINE STREET,2014-08-29,682500,MTGE
2014041500574001,Bronx,10466,4854,72,836 E 230TH STREET,2014-08-28,159648.37,MTGE
2014082000230002,Brooklyn,11230,6546,79,1219 EAST 10TH STREET,2014-08-28,938250,MTGE
2014082200784002,Queens,11412,12670,6,191-14 120TH   AVENUE,2014-08-28,525000,MTGE
2014010900555001,Bronx,10472,3807,2,1034 OLMSTEAD AVENUE,2014-08-27,88283.07,MTGE
2014073000365002,Brooklyn,11228,6198,30,1162 73RD   STREET,2014-08-27,938250,MTGE
2014081900901002,Brooklyn,11212,3814,14,471 POWELL STREET,2014-08-27,442500,MTGE
2014081901045003,Brooklyn,11211,2857,62,207 FROST STREET,2014-08-27,938250,MTGE
2014081901122003,Brooklyn,11233,1563,7,21 ROOSEVELT PLACE,2014-08-27,937500,MTGE
2014081500324001,Queens,11420,11604,9,123-18 109TH AVENUE,2014-08-26,81434.48,MTGE
2014082001303002,Queens,11418,9278,59,86-18 125TH   STREET,2014-08-26,705000,MTGE
2014082001329002,Queens,11423,9927,38,89-32 187TH   STREET,2014-08-26,607500,MTGE
2014081901225002,Queens,11419,9439,3,94-05 121ST   STREET,2014-08-25,772500,MTGE
2014081901256002,Queens,11413,13142,48,139-14 222ND   STREET,2014-08-25,562500,MTGE
2014081800431002,Queens,11365,6908,4,167-11 67th   AVENUE,2014-08-22,938250,MTGE
2014081800530002,Queens,11426,8657,20,244-26 90TH   AVENUE,2014-08-22,697500,MTGE
2014080800443001,Brooklyn,,7964,1024,528 EAST 86TH STREET,2014-08-21,91715.59,MTGE
2014080800468001,Brooklyn,11203,4783,36,960 EAST 49 STREET,2014-08-21,101832.2,MTGE
2014080800481001,Brooklyn,11212,3622,48,966 HOPKINSON AVE,2014-08-21,58120.07,MTGE
2014081200255002,Brooklyn,11221,1656,17,654 JEFFERSON AVENUE,2014-08-21,938250,MTGE
